Verse,Word Count
Numbers 21:25,23
Numbers 21:27,23
Numbers 21:30,23
Numbers 23:16,23
Numbers 26:3,23
Numbers 26:29,23
Numbers 26:37,23
Numbers 27:8,23
Numbers 27:22,23
Numbers 32:16,23
Numbers 32:27,23
Numbers 33:2,23
Numbers 33:4,23
Numbers 35:11,23
Deuteronomy 1:20,23
Deuteronomy 1:43,23
Deuteronomy 4:7,23
Deuteronomy 6:21,23
Deuteronomy 7:21,23
Deuteronomy 9:19,23
Deuteronomy 10:9,23
Deuteronomy 11:3,23
Deuteronomy 11:12,23
Deuteronomy 12:23,23
Deuteronomy 13:12,23
Deuteronomy 14:1,23
Deuteronomy 16:7,23
Deuteronomy 17:10,23
Deuteronomy 18:5,23
Deuteronomy 19:8,23
Deuteronomy 19:13,23
Deuteronomy 20:18,23
Deuteronomy 21:10,23
Deuteronomy 22:1,23
Deuteronomy 23:16,23
Deuteronomy 24:20,23
Deuteronomy 25:8,23
Deuteronomy 26:7,23
Deuteronomy 27:19,23
Deuteronomy 28:44,23
Deuteronomy 28:54,23
Deuteronomy 29:26,23
Deuteronomy 30:4,23
Deuteronomy 30:14,23
Deuteronomy 31:5,23
Deuteronomy 31:18,23
Deuteronomy 33:3,23
Deuteronomy 34:6,23
Joshua 1:18,23
Joshua 2:13,23
Joshua 3:14,23
Joshua 4:12,23
Joshua 4:14,23
Joshua 6:7,23
Joshua 6:14,23
Joshua 6:19,23
Joshua 8:17,23
Joshua 9:15,23
Joshua 9:21,23
Joshua 11:12,23
Joshua 13:1,23
Joshua 16:3,23
Joshua 17:7,23
Joshua 21:16,23
Joshua 21:43,23
Joshua 22:13,23
Joshua 23:3,23
Joshua 23:9,23
Joshua 24:4,23
Judges 1:2,23
Judges 1:4,23
Judges 1:10,23
Judges 1:26,23
Judges 4:8,23
Judges 5:6,23
Judges 5:12,23
Judges 5:19,23
Judges 6:20,23
Judges 6:29,23
Judges 8:16,23
Judges 8:23,23
Judges 8:34,23
Judges 8:35,23
Judges 10:12,23
Judges 10:16,23
Judges 11:15,23
Judges 11:20,23
Judges 11:29,23
Judges 13:10,23
Judges 14:10,23
Judges 16:8,23
Judges 17:7,23
Judges 19:12,23
Judges 20:18,23
Ruth 1:4,23
Ruth 2:6,23
Ruth 2:21,23
Ruth 3:1,23
Ruth 3:12,23
Ruth 4:13,23
1 Samuel 1:20,23
1 Samuel 1:28,23
1 Samuel 3:10,23
1 Samuel 4:10,23
1 Samuel 5:5,23
1 Samuel 6:11,23
1 Samuel 7:11,23
1 Samuel 8:2,23
1 Samuel 10:12,23
1 Samuel 10:22,23
1 Samuel 12:7,23
1 Samuel 12:24,23
1 Samuel 14:7,23
1 Samuel 14:49,23
1 Samuel 15:32,23
1 Samuel 17:27,23
1 Samuel 18:26,23
1 Samuel 19:15,23
1 Samuel 20:11,23
1 Samuel 22:4,23
1 Samuel 23:12,23
1 Samuel 23:15,23
1 Samuel 23:18,23
1 Samuel 24:18,23
1 Samuel 24:20,23
1 Samuel 25:19,23
1 Samuel 26:24,23
1 Samuel 27:6,23
1 Samuel 30:10,23
1 Samuel 30:11,23
2 Samuel 1:5,23
2 Samuel 1:15,23
2 Samuel 1:18,23
2 Samuel 1:24,23
2 Samuel 2:8,23
2 Samuel 3:16,23
2 Samuel 6:8,23
2 Samuel 13:7,23
2 Samuel 13:24,23
2 Samuel 16:23,23
2 Samuel 18:21,23
2 Samuel 19:3,23
2 Samuel 19:10,23
2 Samuel 20:16,23
2 Samuel 21:15,23
2 Samuel 22:42,23
2 Samuel 22:43,23
2 Samuel 24:9,23
1 Kings 1:8,23
1 Kings 1:26,23
1 Kings 1:33,23
1 Kings 7:37,23
1 Kings 7:40,23
1 Kings 8:18,23
1 Kings 8:34,23
1 Kings 8:38,23
1 Kings 8:51,23
1 Kings 8:58,23
1 Kings 8:61,23
1 Kings 9:24,23
1 Kings 15:15,23
1 Kings 15:24,23
1 Kings 15:25,23
1 Kings 15:30,23
1 Kings 16:3,23
1 Kings 16:10,23
1 Kings 17:16,23
1 Kings 17:17,23
1 Kings 19:12,23
1 Kings 19:18,23
1 Kings 20:4,23
1 Kings 21:16,23
1 Kings 21:26,23
1 Kings 22:12,23
1 Kings 22:50,23
2 Kings 2:7,23
2 Kings 3:21,23
2 Kings 4:26,23
2 Kings 5:25,23
2 Kings 6:8,23
2 Kings 6:18,23
2 Kings 6:26,23
2 Kings 6:31,23
2 Kings 7:5,23
2 Kings 9:8,23
2 Kings 9:30,23
2 Kings 10:16,23
2 Kings 11:17,23
2 Kings 12:16,23
2 Kings 13:4,23
2 Kings 14:8,23
2 Kings 15:13,23
2 Kings 15:38,23
2 Kings 19:22,23
2 Kings 19:24,23
2 Kings 19:34,23
2 Kings 20:11,23
2 Kings 22:2,23
2 Kings 22:10,23
2 Kings 24:15,23
2 Kings 25:21,23
1 Chronicles 1:50,23
1 Chronicles 3:4,23
1 Chronicles 4:17,23
1 Chronicles 4:33,23
1 Chronicles 4:42,23
1 Chronicles 5:22,23
1 Chronicles 5:23,23
1 Chronicles 6:44,23
1 Chronicles 6:70,23
1 Chronicles 6:76,23
1 Chronicles 7:16,23
1 Chronicles 8:33,23
1 Chronicles 9:39,23
1 Chronicles 11:10,23
1 Chronicles 13:5,23
1 Chronicles 13:11,23
1 Chronicles 13:12,23
1 Chronicles 13:14,23
1 Chronicles 16:36,23
1 Chronicles 17:23,23
1 Chronicles 19:15,23
1 Chronicles 21:28,23
1 Chronicles 26:16,23
1 Chronicles 26:21,23
1 Chronicles 27:2,23
1 Chronicles 27:16,23
1 Chronicles 28:3,23
1 Chronicles 29:8,23
1 Chronicles 29:9,23
2 Chronicles 3:5,23
2 Chronicles 4:7,23
2 Chronicles 4:11,23
2 Chronicles 5:5,23
2 Chronicles 6:8,23
2 Chronicles 8:9,23
2 Chronicles 11:1,23
2 Chronicles 13:5,23
2 Chronicles 17:8,23
2 Chronicles 18:11,23
2 Chronicles 19:3,23
2 Chronicles 22:10,23
2 Chronicles 23:9,23
2 Chronicles 25:8,23
2 Chronicles 25:20,23
2 Chronicles 25:21,23
2 Chronicles 28:19,23
2 Chronicles 31:18,23
2 Chronicles 32:10,23
2 Chronicles 32:27,23
2 Chronicles 33:25,23
2 Chronicles 34:2,23
2 Chronicles 34:18,23
2 Chronicles 35:1,23
2 Chronicles 35:17,23
2 Chronicles 36:12,23
2 Chronicles 36:15,23
Ezra 1:11,23
Ezra 4:21,23
Ezra 4:22,23
Ezra 6:2,23
Ezra 6:6,23
Ezra 6:15,23
Nehemiah 3:19,23
Nehemiah 3:23,23
Nehemiah 3:29,23
Nehemiah 5:4,23
Nehemiah 5:10,23
Nehemiah 5:16,23
Nehemiah 7:1,23
Nehemiah 9:7,23
Nehemiah 9:20,23
Nehemiah 12:8,23
Esther 1:7,23
Esther 5:13,23
Esther 6:12,23
Job 1:6,23
Job 3:9,23
Job 4:10,23
Job 4:19,23
Job 10:3,23
Job 10:22,23
Job 13:27,23
Job 14:7,23
Job 14:12,23
Job 16:9,23
Job 20:8,23
Job 20:25,23
Job 21:33,23
Job 23:12,23
Job 24:15,23
Job 24:20,23
Job 28:4,23
Job 28:21,23
Job 30:1,23
Job 30:15,23
Job 31:7,23
Job 31:31,23
Job 32:12,23
Job 34:11,23
Job 34:20,23
Job 36:7,23
Job 37:23,23
Job 39:1,23
Job 42:3,23
Psalms 8:3,23
Psalms 10:15,23
Psalms 11:2,23
Psalms 18:41,23
Psalms 22:2,23
Psalms 22:10,23
Psalms 22:16,23
Psalms 22:31,23
Psalms 23:5,23
Psalms 25:5,23
Psalms 31:7,23
Psalms 32:9,23
Psalms 33:6,23
Psalms 35:15,23
Psalms 37:14,23
Psalms 39:11,23
Psalms 46:9,23
Psalms 48:10,23
Psalms 50:22,23
Psalms 61:2,23
Psalms 73:12,23
Psalms 74:8,23
Psalms 77:1,23
Psalms 78:55,23
Psalms 79:8,23
Psalms 81:3,23
Psalms 81:5,23
Psalms 88:5,23
Psalms 89:3,23
Psalms 91:14,23
Psalms 92:11,23
Psalms 94:23,23
Psalms 95:7,23
Psalms 99:4,23
Psalms 99:8,23
Psalms 100:3,23
Psalms 104:33,23
Psalms 106:9,23
Psalms 109:31,23
Psalms 111:1,23
Psalms 115:1,23
Psalms 118:26,23
Psalms 123:4,23
Psalms 131:2,23
Psalms 133:2,23
Psalms 137:8,23
Psalms 139:8,23
Psalms 141:4,23
Psalms 141:6,23
Psalms 142:3,23
Psalms 142:4,23
Psalms 143:12,23
Proverbs 3:28,23
Proverbs 6:23,23
Proverbs 6:31,23
Proverbs 8:30,23
Proverbs 9:9,23
Proverbs 17:15,23
Proverbs 19:19,23
Proverbs 20:16,23
Proverbs 23:29,23
Proverbs 24:31,23
Proverbs 25:2,23
Proverbs 25:18,23
Proverbs 26:27,23
Proverbs 28:6,23
Proverbs 29:27,23
Ecclesiastes 1:10,23
Ecclesiastes 3:5,23
Ecclesiastes 3:6,23
Ecclesiastes 3:12,23
Ecclesiastes 3:13,23
Ecclesiastes 3:16,23
Ecclesiastes 3:18,23
Ecclesiastes 6:8,23
Ecclesiastes 7:5,23
Ecclesiastes 7:12,23
Ecclesiastes 8:1,23
Ecclesiastes 9:16,23
Ecclesiastes 12:11,23
The Song of Songs 4:6,23
The Song of Songs 6:6,23
The Song of Songs 6:12,23
Isaiah 1:8,23
Isaiah 2:10,23
Isaiah 4:6,23
Isaiah 5:10,23
Isaiah 6:7,23
Isaiah 7:8,23
Isaiah 7:18,23
Isaiah 7:23,23
Isaiah 8:3,23
Isaiah 8:11,23
Isaiah 11:3,23
Isaiah 13:2,23
Isaiah 16:12,23
Isaiah 17:8,23
Isaiah 21:15,23
Isaiah 22:4,23
Isaiah 23:3,23
Isaiah 23:12,23
Isaiah 24:1,23
Isaiah 26:20,23
Isaiah 28:5,23
Isaiah 32:11,23
Isaiah 32:20,23
Isaiah 33:6,23
Isaiah 34:5,23
Isaiah 35:4,23
Isaiah 36:19,23
Isaiah 37:23,23
Isaiah 37:35,23
Isaiah 38:8,23
Isaiah 38:18,23
Isaiah 38:20,23
Isaiah 41:14,23
Isaiah 42:4,23
Isaiah 43:5,23
Isaiah 46:9,23
Isaiah 47:3,23
Isaiah 48:9,23
Isaiah 52:8,23
Isaiah 52:11,23
Isaiah 57:18,23
Isaiah 59:6,23
Isaiah 59:14,23
Isaiah 59:15,23
Isaiah 60:2,23
Isaiah 64:8,23
Isaiah 65:6,23
Isaiah 66:23,23
Jeremiah 1:8,23
Jeremiah 2:9,23
Jeremiah 2:17,23
Jeremiah 4:12,23
Jeremiah 5:9,23
Jeremiah 5:29,23
Jeremiah 7:19,23
Jeremiah 9:9,23
Jeremiah 9:25,23
Jeremiah 13:6,23
Jeremiah 13:25,23
Jeremiah 20:1,23
Jeremiah 22:9,23
Jeremiah 22:19,23
Jeremiah 24:10,23
Jeremiah 31:30,23
Jeremiah 32:17,23
Jeremiah 33:14,23
Jeremiah 36:11,23
Jeremiah 37:16,23
Jeremiah 38:5,23
Jeremiah 39:2,23
Jeremiah 39:11,23
Jeremiah 40:2,23
Jeremiah 41:15,23
Jeremiah 42:8,23
Jeremiah 44:4,23
Jeremiah 48:9,23
Jeremiah 48:10,23
Jeremiah 48:30,23
Jeremiah 52:23,23
Jeremiah 52:24,23
Jeremiah 52:30,23
Lamentations 4:7,23
Ezekiel 1:23,23
Ezekiel 5:14,23
Ezekiel 6:4,23
Ezekiel 7:14,23
Ezekiel 8:14,23
Ezekiel 10:3,23
Ezekiel 10:20,23
Ezekiel 11:3,23
Ezekiel 11:9,23
Ezekiel 12:14,23
Ezekiel 12:20,23
Ezekiel 13:7,23
Ezekiel 18:12,23
Ezekiel 18:27,23
Ezekiel 19:7,23
Ezekiel 19:10,23
Ezekiel 20:12,23
Ezekiel 20:16,23
Ezekiel 20:17,23
Ezekiel 21:5,23
Ezekiel 21:27,23
Ezekiel 22:9,23
Ezekiel 23:12,23
Ezekiel 23:20,23
Ezekiel 23:41,23
Ezekiel 23:44,23
Ezekiel 24:1,23
Ezekiel 26:6,23
Ezekiel 27:17,23
Ezekiel 27:25,23
Ezekiel 27:31,23
Ezekiel 28:14,23
Ezekiel 29:1,23
Ezekiel 29:17,23
Ezekiel 30:20,23
Ezekiel 30:26,23
Ezekiel 31:1,23
Ezekiel 31:3,23
Ezekiel 33:14,23
Ezekiel 34:20,23
Ezekiel 34:21,23
Ezekiel 35:10,23
Ezekiel 36:2,23
Ezekiel 36:10,23
Ezekiel 36:19,23
Ezekiel 36:27,23
Ezekiel 36:28,23
Ezekiel 37:5,23
Ezekiel 38:10,23
Ezekiel 39:6,23
Ezekiel 40:6,23
Ezekiel 40:9,23
Ezekiel 40:36,23
Ezekiel 41:20,23
Ezekiel 42:7,23
Ezekiel 43:5,23
Ezekiel 44:14,23
Ezekiel 45:22,23
Ezekiel 46:6,23
Ezekiel 46:24,23
Ezekiel 47:14,23
Daniel 2:15,23
Daniel 4:24,23
Daniel 5:26,23
Daniel 6:11,23
Daniel 8:1,23
Daniel 8:11,23
Daniel 9:17,23
Daniel 12:2,23
Daniel 12:11,23
Hosea 2:10,23
Hosea 2:19,23
Hosea 2:22,23
Hosea 4:7,23
Hosea 4:16,23
Hosea 5:7,23
Hosea 5:10,23
Hosea 6:11,23
Hosea 7:8,23
Hosea 7:11,23
Hosea 10:9,23
Hosea 11:2,23
Hosea 11:3,23
Hosea 11:6,23
Hosea 11:10,23
Joel 1:15,23
Joel 2:8,23
Amos 1:2,23
Amos 4:3,23
Amos 4:12,23
Amos 6:11,23
Micah 1:9,23
Micah 3:2,23
Micah 7:5,23
Micah 7:7,23
Nahum 1:7,23
Nahum 3:14,23
Habakkuk 2:4,23
Haggai 1:2,23
Haggai 2:3,23
Haggai 2:5,23
Haggai 2:17,23
Zechariah 2:6,23
Zechariah 8:7,23
Zechariah 8:20,23
Zechariah 10:9,23
Zechariah 11:10,23
Zechariah 14:13,23
Malachi 3:15,23
Malachi 4:6,23
Matthew 4:13,23
Matthew 5:28,23
Matthew 6:1,23
Matthew 7:26,23
Matthew 8:12,23
Matthew 9:25,23
Matthew 10:21,23
Matthew 10:27,23
Matthew 10:34,23
Matthew 11:12,23
Matthew 11:24,23
Matthew 12:13,23
Matthew 12:22,23
Matthew 12:35,23
Matthew 12:38,23
Matthew 13:5,23
Matthew 13:31,23
Matthew 14:22,23
Matthew 14:23,23
Matthew 15:11,23
Matthew 15:22,23
Matthew 16:8,23
Matthew 16:13,23
Matthew 17:1,23
Matthew 17:22,23
Matthew 18:31,23
Matthew 18:32,23
Matthew 19:3,23
Matthew 20:3,23
Matthew 20:20,23
Matthew 21:38,23
Matthew 24:7,23
Matthew 24:32,23
Matthew 24:36,23
Matthew 24:51,23
Matthew 25:1,23
Matthew 25:22,23
Matthew 25:27,23
Matthew 25:31,23
Matthew 26:3,23
Matthew 26:10,23
Matthew 26:38,23
Matthew 26:50,23
Matthew 26:59,23
Matthew 26:62,23
Matthew 26:69,23
Matthew 27:1,23
Matthew 27:11,23
Matthew 28:19,23
Mark 1:13,23
Mark 1:24,23
Mark 4:19,23
Mark 5:30,23
Mark 5:35,23
Mark 6:8,23
Mark 6:21,23
Mark 6:24,23
Mark 6:25,23
Mark 6:33,23
Mark 6:35,23
Mark 6:50,23
Mark 7:19,23
Mark 8:19,23
Mark 8:20,23
Mark 9:41,23
Mark 10:37,23
Mark 10:51,23
Mark 11:24,23
Mark 13:2,23
Mark 13:12,23
Mark 13:28,23
Mark 14:11,23
Mark 14:18,23
Mark 14:35,23
Mark 14:68,23
Mark 15:12,23
Mark 15:44,23
Mark 16:19,23
Luke 1:9,23
Luke 1:76,23
Luke 2:20,23
Luke 4:17,23
Luke 5:27,23
Luke 6:20,23
Luke 6:33,23
Luke 8:2,23
Luke 9:9,23
Luke 9:14,23
Luke 9:18,23
Luke 9:27,23
Luke 9:38,23
Luke 9:60,23
Luke 9:62,23
Luke 10:33,23
Luke 10:37,23
Luke 12:29,23
Luke 12:47,23
Luke 13:17,23
Luke 14:17,23
Luke 15:6,23
Luke 15:24,23
Luke 16:1,23
Luke 16:6,23
Luke 17:23,23
Luke 18:7,23
Luke 18:43,23
Luke 19:4,23
Luke 19:13,23
Luke 19:14,23
Luke 20:2,23
Luke 20:13,23
Luke 21:11,23
Luke 21:15,23
Luke 22:25,23
Luke 22:56,23
Luke 22:58,23
Luke 23:28,23
Luke 24:46,23
John 1:18,23
John 1:21,23
John 3:17,23
John 4:6,23
John 4:11,23
John 4:25,23
John 6:23,23
John 6:54,23
John 7:8,23
John 7:36,23
John 8:23,23
John 8:47,23
John 9:30,23
John 9:37,23
John 10:9,23
John 10:21,23
John 10:24,23
John 11:15,23
John 11:25,23
John 11:33,23
John 12:25,23
John 12:29,23
John 13:11,23
John 14:7,23
John 14:22,23
John 16:5,23
John 16:26,23
John 17:2,23
John 18:5,23
John 18:9,23
John 18:14,23
John 19:3,23
John 19:9,23
John 19:14,23
John 19:27,23
John 20:12,23
Acts 1:14,23
Acts 2:11,23
Acts 2:19,23
Acts 3:21,23
Acts 3:26,23
Acts 4:25,23
Acts 4:30,23
Acts 5:23,23
Acts 6:15,23
Acts 7:20,23
Acts 7:30,23
Acts 7:31,23
Acts 7:37,23
Acts 8:6,23
Acts 8:7,23
Acts 8:30,23
Acts 9:25,23
Acts 10:3,23
Acts 10:9,23
Acts 10:48,23
Acts 12:3,23
Acts 13:26,23
Acts 13:29,23
Acts 14:21,23
Acts 15:11,23
Acts 15:28,23
Acts 16:7,23
Acts 16:9,23
Acts 16:33,23
Acts 16:40,23
Acts 17:2,23
Acts 17:10,23
Acts 17:19,23
Acts 17:25,23
Acts 18:21,23
Acts 19:25,23
Acts 19:31,23
Acts 20:1,23
Acts 21:4,23
Acts 22:18,23
Acts 22:28,23
Acts 23:1,23
Acts 24:8,23
Acts 27:15,23
Acts 27:35,23
Acts 28:22,23
Romans 1:8,23
Romans 1:9,23
Romans 1:18,23
Romans 1:29,23
Romans 2:27,23
Romans 3:20,23
Romans 3:21,23
Romans 3:29,23
Romans 4:2,23
Romans 5:13,23
Romans 5:21,23
Romans 7:15,23
Romans 8:35,23
Romans 9:6,23
Romans 9:21,23
Romans 9:32,23
Romans 10:3,23
Romans 11:18,23
Romans 13:5,23
Romans 14:9,23
Romans 15:20,23
Romans 15:23,23
Romans 16:23,23
1 Corinthians 1:28,23
1 Corinthians 2:8,23
1 Corinthians 3:22,23
1 Corinthians 4:12,23
1 Corinthians 6:18,23
1 Corinthians 7:1,23
1 Corinthians 7:9,23
1 Corinthians 9:5,23
1 Corinthians 11:17,23
1 Corinthians 12:8,23
1 Corinthians 14:27,23
1 Corinthians 15:37,23
2 Corinthians 2:15,23
2 Corinthians 3:5,23
2 Corinthians 3:9,23
2 Corinthians 4:16,23
2 Corinthians 5:18,23
2 Corinthians 6:3,23
2 Corinthians 8:13,23
2 Corinthians 8:18,23
2 Corinthians 9:6,23
2 Corinthians 11:27,23
2 Corinthians 12:1,23
2 Corinthians 12:15,23
2 Corinthians 13:13,23
Galatians 1:4,23
Galatians 1:7,23
Galatians 1:12,23
Galatians 1:14,23
Galatians 2:5,23
Galatians 2:7,23
Galatians 3:23,23
Ephesians 2:10,23
Ephesians 2:14,23
Ephesians 4:24,23
Ephesians 5:4,23
Ephesians 6:22,23
Philippians 1:19,23
Colossians 1:22,23
Colossians 3:1,23
Colossians 4:15,23
1 Thessalonians 1:9,23
1 Thessalonians 4:11,23
1 Thessalonians 5:2,23
1 Thessalonians 5:5,23
1 Thessalonians 5:15,23
2 Thessalonians 1:5,23
2 Thessalonians 2:1,23
2 Thessalonians 3:4,23
2 Thessalonians 3:12,23
2 Thessalonians 3:16,23
1 Timothy 1:3,23
1 Timothy 1:4,23
1 Timothy 2:2,23
1 Timothy 4:14,23
1 Timothy 6:15,23
2 Timothy 3:6,23
2 Timothy 3:9,23
2 Timothy 4:10,23
Titus 1:16,23
Titus 3:14,23
Philemon 1:7,23
Philemon 1:13,23
Hebrews 3:13,23
Hebrews 4:4,23
Hebrews 4:11,23
Hebrews 5:4,23
Hebrews 8:6,23
Hebrews 8:13,23
Hebrews 10:5,23
Hebrews 10:9,23
Hebrews 10:26,23
Hebrews 10:39,23
Hebrews 11:22,23
Hebrews 11:26,23
Hebrews 11:27,23
Hebrews 11:35,23
Hebrews 12:26,23
Hebrews 13:6,23
Hebrews 13:23,23
James 1:21,23
James 2:8,23
James 2:25,23
James 3:13,23
James 4:8,23
James 5:9,23
1 Peter 2:10,23
1 Peter 4:10,23
1 Peter 4:12,23
1 Peter 4:19,23
2 Peter 2:10,23
1 John 5:4,23
Jude 1:13,23
Revelation 2:19,23
Revelation 4:9,23
Revelation 5:2,23
Revelation 7:5,23
Revelation 7:8,23
Revelation 7:13,23
Revelation 9:3,23
Revelation 9:9,23
Revelation 9:14,23
Revelation 12:16,23
Revelation 13:11,23
Revelation 20:2,23
Revelation 21:15,23
Revelation 22:10,23
Genesis 1:20,24
Genesis 1:22,24
Genesis 2:3,24
Genesis 2:4,24
Genesis 2:22,24
Genesis 7:3,24
Genesis 8:5,24
Genesis 8:22,24
Genesis 10:25,24
Genesis 12:6,24
Genesis 12:18,24
Genesis 13:7,24
Genesis 13:12,24
Genesis 15:2,24
Genesis 17:1,24
Genesis 18:16,24
Genesis 18:26,24
Genesis 18:29,24
Genesis 19:25,24
Genesis 19:32,24
Genesis 20:17,24
Genesis 21:32,24
Genesis 23:8,24
Genesis 23:15,24
Genesis 24:9,24
Genesis 24:13,24
Genesis 25:16,24
Genesis 25:18,24
Genesis 25:20,24
Genesis 25:26,24
Genesis 25:34,24
Genesis 26:12,24
Genesis 27:13,24
Genesis 29:12,24
Genesis 29:15,24
Genesis 29:21,24
Genesis 31:1,24
Genesis 31:23,24
Genesis 31:24,24
Genesis 31:25,24
Genesis 32:12,24
Genesis 32:22,24
Genesis 32:26,24
Genesis 33:18,24
Genesis 34:2,24
Genesis 34:8,24
Genesis 34:14,24
Genesis 35:26,24
Genesis 36:14,24
Genesis 36:16,24
Genesis 37:32,24
Genesis 39:12,24
Genesis 40:11,24
Genesis 41:25,24
Genesis 43:27,24
Genesis 44:34,24
Genesis 45:6,24
Genesis 46:6,24
Genesis 47:3,24
Genesis 47:23,24
Genesis 49:8,24
Genesis 49:15,24
Exodus 1:22,24
Exodus 4:1,24
Exodus 6:3,24
Exodus 6:15,24
Exodus 6:26,24
Exodus 8:12,24
Exodus 8:15,24
Exodus 8:18,24
Exodus 9:6,24
Exodus 12:6,24
Exodus 12:36,24
Exodus 12:41,24
Exodus 13:2,24
Exodus 13:6,24
Exodus 14:8,24
Exodus 14:18,24
Exodus 14:23,24
Exodus 16:5,24
Exodus 16:13,24
Exodus 17:10,24
Exodus 20:12,24
Exodus 21:14,24
Exodus 21:30,24
Exodus 22:13,24
Exodus 22:15,24
Exodus 22:26,24
Exodus 23:18,24
Exodus 23:25,24
Exodus 24:10,24
Exodus 25:18,24
Exodus 27:7,24
Exodus 27:8,24
Exodus 27:12,24
Exodus 28:23,24
Exodus 28:34,24
Exodus 29:14,24
Exodus 30:25,24
Exodus 32:17,24
Exodus 34:12,24
Exodus 35:1,24
Exodus 36:15,24
Exodus 37:8,24
Exodus 37:9,24
Exodus 38:14,24
Exodus 39:7,24
Exodus 40:13,24
Leviticus 2:3,24
Leviticus 2:7,24
Leviticus 2:10,24
Leviticus 3:17,24
Leviticus 6:3,24
Leviticus 6:14,24
Leviticus 7:4,24
Leviticus 7:13,24
Leviticus 8:14,24
Leviticus 8:22,24
Leviticus 8:27,24
Leviticus 9:6,24
Leviticus 9:13,24
Leviticus 13:24,24
Leviticus 14:22,24
Leviticus 14:23,24
Leviticus 14:43,24
Leviticus 15:7,24
Leviticus 15:23,24
Leviticus 16:5,24
Leviticus 16:9,24
Leviticus 19:13,24
Leviticus 19:32,24
Leviticus 22:14,24
Leviticus 22:16,24
Leviticus 23:2,24
Leviticus 25:11,24
Leviticus 25:18,24
Leviticus 25:32,24
Leviticus 25:39,24
Leviticus 26:15,24
Leviticus 26:18,24
Numbers 1:44,24
Numbers 4:3,24
Numbers 4:8,24
Numbers 4:39,24
Numbers 4:43,24
Numbers 8:2,24
Numbers 9:16,24
Numbers 10:14,24
Numbers 11:13,24
Numbers 12:15,24
Numbers 13:16,24
Numbers 14:10,24
Numbers 14:13,24
Numbers 14:16,24
Numbers 14:23,24
Numbers 14:33,24
Numbers 15:5,24
Numbers 15:10,24
Numbers 15:13,24
Numbers 19:3,24
Numbers 20:15,24
Numbers 22:3,24
Numbers 22:17,24
Numbers 22:41,24
Numbers 24:21,24
Numbers 26:42,24
Numbers 27:12,24
Numbers 27:18,24
Numbers 28:5,24
Numbers 28:6,24
Numbers 28:28,24
Numbers 29:9,24
Numbers 29:16,24
Numbers 29:18,24
Numbers 29:19,24
Numbers 29:21,24
Numbers 29:22,24
Numbers 29:24,24
Numbers 29:25,24
Numbers 29:27,24
Numbers 29:28,24
Numbers 29:30,24
Numbers 29:31,24
Numbers 29:33,24
Numbers 29:34,24
Numbers 29:38,24
Numbers 30:3,24
Numbers 33:9,24
Numbers 33:40,24
Numbers 36:5,24
Numbers 36:12,24
Deuteronomy 1:10,24
Deuteronomy 1:30,24
Deuteronomy 1:37,24
Deuteronomy 2:27,24
Deuteronomy 2:28,24
Deuteronomy 4:8,24
Deuteronomy 4:37,24
Deuteronomy 4:42,24
Deuteronomy 4:43,24
Deuteronomy 4:47,24
Deuteronomy 8:11,24
Deuteronomy 9:11,24
Deuteronomy 9:15,24
Deuteronomy 12:26,24
Deuteronomy 15:22,24
Deuteronomy 16:17,24
Deuteronomy 17:3,24
Deuteronomy 17:9,24
Deuteronomy 18:2,24
Deuteronomy 19:19,24
Deuteronomy 20:15,24
Deuteronomy 21:6,24
Deuteronomy 21:18,24
Deuteronomy 22:15,24
Deuteronomy 22:25,24
Deuteronomy 23:3,24
Deuteronomy 23:5,24
Deuteronomy 23:17,24
Deuteronomy 24:6,24
Deuteronomy 25:6,24
Deuteronomy 26:1,24
Deuteronomy 26:16,24
Deuteronomy 26:18,24
Deuteronomy 27:6,24
Deuteronomy 27:12,24
Deuteronomy 28:18,24
Deuteronomy 28:61,24
Deuteronomy 29:7,24
Deuteronomy 31:4,24
Deuteronomy 31:10,24
Deuteronomy 33:27,24
Joshua 1:17,24
Joshua 2:4,24
Joshua 2:24,24
Joshua 3:1,24
Joshua 7:23,24
Joshua 9:4,24
Joshua 10:8,24
Joshua 13:33,24
Joshua 17:6,24
Joshua 18:4,24
Joshua 18:17,24
Joshua 18:20,24
Joshua 19:9,24
Joshua 19:29,24
Joshua 21:25,24
Joshua 22:2,24
Joshua 24:9,24
Judges 1:31,24
Judges 1:34,24
Judges 2:23,24
Judges 3:4,24
Judges 6:22,24
Judges 6:36,24
Judges 8:12,24
Judges 8:20,24
Judges 9:1,24
Judges 9:6,24
Judges 9:23,24
Judges 10:8,24
Judges 15:8,24
Judges 19:2,24
Judges 19:13,24
Judges 20:8,24
Ruth 1:7,24
Ruth 2:15,24
Ruth 2:16,24
Ruth 2:17,24
Ruth 3:9,24
1 Samuel 1:5,24
1 Samuel 3:1,24
1 Samuel 3:2,24
1 Samuel 4:12,24
1 Samuel 6:6,24
1 Samuel 7:12,24
1 Samuel 7:16,24
1 Samuel 7:17,24
1 Samuel 8:15,24
1 Samuel 8:16,24
1 Samuel 10:6,24
1 Samuel 10:23,24
1 Samuel 12:13,24
1 Samuel 13:10,24
1 Samuel 15:19,24
1 Samuel 17:2,24
1 Samuel 17:38,24
1 Samuel 19:7,24
1 Samuel 19:8,24
1 Samuel 20:26,24
1 Samuel 20:40,24
1 Samuel 24:17,24
1 Samuel 25:14,24
1 Samuel 25:16,24
